State Id,Program Title,"Service
Code","Service
Title","Actual
Start
Date","Actual
End
Date","Completion
Status","Service
Provider
Name","Course
Name","Credential
Type 1","Credential
Date 1","Credential
Type 2","Credential
Date 2","Exit
Reason","Exit
Date",Q0 -Wages at Exit,"Employment
Start
Date",EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,"Placement
Hour
Wage","Medical
Benefits","Other
Benefits","Train
Related
Emp","Non
Traditional
Emp","NAICS
Code",QTR1A Exit,QTR2A Exit,QTR3A Exit
465131,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/12/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
465131,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/12/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
39481,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,10/1/2018,,10/1/2018,"Fedcap Rehabilitation Services, Inc",New York,NY,case manager,40,15,0,0,9,0,624310,,,
39481,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/30/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,10/1/2018,,10/1/2018,"Fedcap Rehabilitation Services, Inc",New York,NY,case manager,40,15,0,0,9,0,624310,,,
39481,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/30/2018,Unsuccessful Completion - Dropped Out,,,,,,,Successful Completion Employed,10/1/2018,,10/1/2018,"Fedcap Rehabilitation Services, Inc",New York,NY,case manager,40,15,0,0,9,0,624310,,,
480323,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,9/18/2019,,5/9/2019,Law Offices Of Nema Sayadian LLC,,,Associate,40,28.83,0,0,9,0,,,,
480323,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,9/18/2019,,5/9/2019,Law Offices Of Nema Sayadian LLC,,,Associate,40,28.83,0,0,9,0,,,,
480323,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,5/9/2019,Law Offices Of Nema Sayadian LLC,,,Associate,40,28.83,0,0,9,0,,,,
317134,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/25/2019,,                              ,,,,,,,,,,,,,,
142087,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
40670,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
40670,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
40670,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
479484,DC Infrastructure Academy,893,Unsubsidized Employment,9/12/2018,9/12/2018,Successful Completion,,,,,,,Successful Completion Employed,2/28/2020,,9/12/2018,Whole Foods  Market,,,Prepared Foods Service Team Me,40,15,1,1,9,0,,,,
479484,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/28/2020,,9/12/2018,Whole Foods  Market,,,Prepared Foods Service Team Me,40,15,1,1,9,0,,,,
479484,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,2/28/2020,,9/12/2018,Whole Foods  Market,,,Prepared Foods Service Team Me,40,15,1,1,9,0,,,,
479484,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,2/28/2020,,9/12/2018,Whole Foods  Market,,,Prepared Foods Service Team Me,40,15,1,1,9,0,,,,
209783,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
477698,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/28/2020,,11/18/2019,Under Armour,,,Seasonal Sales Associate,20,11.75,1,1,9,0,448140,,,
477698,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,2/28/2020,,11/18/2019,Under Armour,,,Seasonal Sales Associate,20,11.75,1,1,9,0,448140,,,
477698,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,2/28/2020,,11/18/2019,Under Armour,,,Seasonal Sales Associate,20,11.75,1,1,9,0,448140,,,
469467,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
9080,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/25/2019,,                              ,,,,,,,,,,,,,,
191792,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/21/2019,,                              ,,,,,,,,,,,,,,
204930,DC Infrastructure Academy,893,Unsubsidized Employment,9/11/2018,9/11/2018,Successful Completion,,,,,,,Successful Completion Employed,9/11/2018,,9/11/2018,GAP Inc,,,Retail Associate,40,12.18,1,1,9,0,,,,
204930,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,9/11/2018,,9/11/2018,GAP Inc,,,Retail Associate,40,12.18,1,1,9,0,,,,
125790,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
479528,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
479528,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
479528,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
399500,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,2/24/2020,,                              ,,,,,,,,,,,,,,
399500,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Unknown Status,2/24/2020,,                              ,,,,,,,,,,,,,,
399500,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Unknown Status,2/24/2020,,                              ,,,,,,,,,,,,,,
271989,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/21/2019,,                              ,,,,,,,,,,,,,,
465219,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
204093,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
204093,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
204093,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
479668,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,11/9/2018,,11/9/2018,Chop't Salad Rosslyn,Arlington,VA,dishwasher,40,13.25,0,0,9,0,722511,,,
479668,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/26/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,11/9/2018,,11/9/2018,Chop't Salad Rosslyn,Arlington,VA,dishwasher,40,13.25,0,0,9,0,722511,,,
479668,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/26/2018,Successful Completion,,,,,,,Successful Completion Employed,11/9/2018,,11/9/2018,Chop't Salad Rosslyn,Arlington,VA,dishwasher,40,13.25,0,0,9,0,722511,,,
470293,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,9/18/2019,,5/28/2018,Reston Limousine & Travel Inc.,Sterling,VA,Driver,40,14,1,1,9,0,48532,,,
470293,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,9/18/2019,,5/28/2018,Reston Limousine & Travel Inc.,Sterling,VA,Driver,40,14,1,1,9,0,48532,,,
470293,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,5/28/2018,Reston Limousine & Travel Inc.,Sterling,VA,Driver,40,14,1,1,9,0,48532,,,
30462,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,10/1/2018,,10/1/2018,Washington Times LLC,Washington,DC,Legal Sales Assistant,40,17.4,0,0,9,0,541613,,,
30462,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/25/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,10/1/2018,,10/1/2018,Washington Times LLC,Washington,DC,Legal Sales Assistant,40,17.4,0,0,9,0,541613,,,
30462,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/25/2018,Successful Completion,,,,,,,Successful Completion Employed,10/1/2018,,10/1/2018,Washington Times LLC,Washington,DC,Legal Sales Assistant,40,17.4,0,0,9,0,541613,,,
21241,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,8/1/2019,,7/31/2019,RL Harris Welding,,,Construction Laborer,40,16,0,0,9,0,,,,
21241,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,8/1/2019,,7/31/2019,RL Harris Welding,,,Construction Laborer,40,16,0,0,9,0,,,,
21241,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,8/1/2019,,7/31/2019,RL Harris Welding,,,Construction Laborer,40,16,0,0,9,0,,,,
449712,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/25/2019,,                              ,,,,,,,,,,,,,,
466867,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,9/4/2019,,,Successful Completion Employed,12/5/2019,,11/7/2019,Arlington County Government,Arlington,VA,Driver,40,15.5,0,0,9,0,921120,,,
466867,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/6/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,5,9/4/2019,,,Successful Completion Employed,12/5/2019,,11/7/2019,Arlington County Government,Arlington,VA,Driver,40,15.5,0,0,9,0,921120,,,
466867,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/6/2018,Unsuccessful Completion - Dropped Out,,,5,9/4/2019,,,Successful Completion Employed,12/5/2019,,11/7/2019,Arlington County Government,Arlington,VA,Driver,40,15.5,0,0,9,0,921120,,,
227390,DC Infrastructure Academy,101,Orientation,8/20/2018,8/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,6/21/2019,,,Successful Completion Employed,9/19/2019,,9/19/2019,Securamerica,Washington,DC,Security Guard,40,11.5,1,1,9,0,561612,,,
227390,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/24/2018,Successful Completion,Community Tech LLC,Work Readiness,5,6/21/2019,,,Successful Completion Employed,9/19/2019,,9/19/2019,Securamerica,Washington,DC,Security Guard,40,11.5,1,1,9,0,561612,,,
227390,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/24/2018,Successful Completion,,,5,6/21/2019,,,Successful Completion Employed,9/19/2019,,9/19/2019,Securamerica,Washington,DC,Security Guard,40,11.5,1,1,9,0,561612,,,
81442,DC Infrastructure Academy,101,Orientation,8/20/2018,8/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
81442,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
81442,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
291052,DC Infrastructure Academy,101,Orientation,8/20/2018,8/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,9/18/2019,,11/11/2019,Medstar - Company Group,,,MATERIAL HANDLER,40,15.3,1,1,9,0,621111,,,
291052,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,9/18/2019,,11/11/2019,Medstar - Company Group,,,MATERIAL HANDLER,40,15.3,1,1,9,0,621111,,,
291052,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,11/11/2019,Medstar - Company Group,,,MATERIAL HANDLER,40,15.3,1,1,9,0,621111,,,
480450,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,10/3/2019,,                              ,,,,,,,,,,,,,,
480450,DC Infrastructure Academy,101,Orientation,8/20/2018,8/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/3/2019,,                              ,,,,,,,,,,,,,,
480450,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,10/3/2019,,                              ,,,,,,,,,,,,,,
